id_votacao,id_parlamentar,partido,voto
257161-374,121948,PP,Sim
257161-374,143632,PSD,Sim
257161-374,160518,PROS,Sim
257161-374,178825,PT,Não
257161-374,74848,PCdoB,Não
257161-374,141523,MDB,Não
257161-374,164359,PSL,Sim
257161-374,116379,PSD,Sim
257161-374,141508,PSB,Não
257161-374,204449,PSL,Sim
257161-374,204532,NOVO,Sim
257161-374,205476,PSD,Sim
257161-374,205865,PSD,Sim
257161-374,162332,PL,Sim
257161-374,178934,PROS,Sim
257161-374,204389,PSB,Não
257161-374,204468,REDE,Não
257161-374,74200,PROS,Não
257161-374,73460,PDT,Não
257161-374,73701,PT,Não
257161-374,93083,PP,Sim
257161-374,73808,PSD,Sim
257161-374,204422,REPUBLICANOS,Sim
257161-374,204452,PSL,Sim
257161-374,204548,PSL,Sim
257161-374,160604,PT,Não
257161-374,204538,PTB,Sim
257161-374,152605,PSOL,Não
257161-374,154178,REPUBLICANOS,Sim
257161-374,204535,PSOL,Não
257161-374,74655,PSDB,Sim
257161-374,75431,PTB,Sim
257161-374,216544,PSD,Sim
257161-374,178956,PSDB,Sim
257161-374,204393,PT,Não
257161-374,204520,PSL,Sim
257161-374,74159,PT,Não
257161-374,74383,PL,Sim
257161-374,204437,REPUBLICANOS,Sim
257161-374,160528,PSB,Não
257161-374,204423,PSC,Sim
257161-374,204495,PT,Não
257161-374,204507,PSL,Sim
257161-374,178873,PT,Não
257161-374,204439,SOLIDARIEDADE,Sim
257161-374,178928,PL,Sim
257161-374,204368,PSL,Sim
257161-374,73801,PCdoB,Não
257161-374,178943,DEM,Sim
257161-374,204358,PSDB,Sim
257161-374,204492,PT,Não
257161-374,204516,NOVO,Sim
257161-374,160556,PT,Não
257161-374,204442,PSL,Sim
257161-374,204457,DEM,Sim
257161-374,74060,PCdoB,Não
257161-374,178961,PSDB,Sim
257161-374,178986,PT,Não
257161-374,204367,PSL,Sim
257161-374,204370,PT,Não
257161-374,204546,PSL,Sim
257161-374,69871,PODE,Não
257161-374,178889,PT,Não
257161-374,204561,PSB,Não
257161-374,215044,PSOL,Não
257161-374,161550,PSB,Sim
257161-374,204428,PT,Não
257161-374,92346,PSL,Sim
257161-374,204426,PT,Não
257161-374,66179,DEM,Sim
257161-374,160532,DEM,Sim
257161-374,76874,PSOL,Não
257161-374,204372,REPUBLICANOS,Sim
257161-374,141431,DEM,Sim
257161-374,204527,DEM,Sim
257161-374,178981,MDB,Sim
257161-374,204416,PSL,Sim
257161-374,204411,PSL,Sim
257161-374,139285,PSB,Não
257161-374,204363,PSC,Sim
257161-374,74693,DEM,Não
257161-374,204501,PT,Não
257161-374,178871,PP,Sim
257161-371,204464,PSOL,Sim
257161-371,204363,PSC,Não
257161-371,160639,DEM,Sim
257161-371,160673,PL,Não
257161-371,204378,PSL,Não
257161-371,160569,PT,Sim
257161-371,193726,PSC,Não
257161-371,204394,PSB,Sim
257161-371,160575,PT,Sim
257161-371,160570,PP,Não
257161-371,178876,PSDB,Não
257161-371,160651,MDB,Não
257161-371,178921,AVANTE,Não
257161-371,204426,PT,Sim
257161-371,204504,PSD,Não
257161-371,204571,PDT,Não
257161-371,204559,PT,Sim
257161-371,212625,REPUBLICANOS,Não
257161-371,160511,PSB,Sim
257161-371,204438,PL,Não
257161-371,178954,MDB,Não
257161-371,73486,PDT,Sim
257161-371,133439,PDT,Sim
257161-371,204412,DEM,Não
257161-371,204379,PROS,Não
257161-371,66828,PP,Não
257161-371,135054,PL,Não
257161-371,133968,PDT,Sim
257161-371,178908,PSD,Não
257161-371,204478,MDB,Sim
257161-371,204369,PSL,Não
257161-371,204407,PSOL,Sim
257161-371,73943,PCdoB,Sim
257161-371,90201,PTB,Não
257161-371,204574,PL,Não
257161-371,178934,PROS,Não
257161-371,73441,REPUBLICANOS,Não
257161-371,74299,PDT,Sim
257161-371,204413,PATRIOTA,Não
257161-371,160665,SOLIDARIEDADE,Não
257161-371,178909,DEM,Não
257161-371,204435,PDT,Sim
257161-371,204533,PDT,Sim
257161-371,204430,PP,Não
257161-371,204360,PDT,Sim
257161-371,93083,PP,Não
257161-371,204520,PSL,Não
257161-371,178881,PSC,Não
257161-371,160604,PT,Sim
257161-371,141488,PT,Sim
257161-371,141552,MDB,Não
257161-371,204390,PP,Não
257161-371,204475,SOLIDARIEDADE,Não
257161-371,74075,MDB,Não
257161-371,204447,PSD,Não
257161-371,204451,PSL,Não
257161-371,204539,MDB,Não
257161-371,160592,PT,Sim
257161-371,204503,PT,Sim
257161-371,178963,PP,Não
257161-371,178871,PP,Não
257161-371,204449,PSL,Não
257161-371,204461,NOVO,Não
257161-371,160559,MDB,Não
257161-371,178933,MDB,Não
257161-371,188097,PT,Sim
257161-371,74848,PCdoB,Sim
257161-371,157130,PDT,Sim
257161-371,204408,SOLIDARIEDADE,Não
257161-371,204456,MDB,Sim
257161-371,207176,PSDB,Não
257161-371,178843,PSD,Não
257161-371,74352,PSDB,Não
257161-371,74400,PT,Sim
257161-371,74693,DEM,Sim
257161-371,178922,PSB,Sim
257161-371,74574,PSD,Não
257161-371,92699,PP,Não
257161-371,204398,PSL,Não
257161-371,160556,PT,Sim
257161-371,141427,MDB,Não
257161-371,178916,CIDADANIA,Sim
257161-371,204355,CIDADANIA,Não
257161-371,160553,PSD,Não
257161-371,141431,DEM,Não
257161-371,171617,PT,Sim
257161-371,178858,PP,Não
257161-371,204530,PSB,Sim
257161-371,178946,PL,Não
257161-371,74212,DEM,Não
257161-371,178863,PROS,Não
257161-371,178959,PP,Não
257161-371,204455,PSL,Não
257161-371,204450,PP,Não
257161-371,204560,PSDB,Não
257161-371,178831,PP,Não
257161-371,178844,PSDB,Não
257161-371,204487,PROS,Não
257161-371,74160,PT,Sim
257161-371,178952,MDB,Não
257161-371,178943,DEM,Não
257161-371,204405,PSB,Não
257161-371,141515,PSDB,Não
257161-371,204446,PSL,Não
257161-371,74655,PSDB,Não
257161-371,204415,PSL,Não
257161-371,178996,MDB,Não
257161-371,74158,PDT,Sim
257161-371,204457,DEM,Não
257161-371,74371,PT,Sim
257161-371,204510,PP,Não
257161-371,204500,PTB,Sim
257161-371,204465,PSD,Não
257161-371,204536,DEM,Não
257161-371,72442,PSB,Não
257161-371,204548,PSL,Não
257161-371,204495,PT,Sim
257161-371,204511,DEM,Não
257161-371,74165,PSD,Não
257161-371,141459,PL,Não
257161-371,205476,PSD,Não
257161-371,152610,REPUBLICANOS,Não
257161-371,160674,REPUBLICANOS,Não
257161-371,141391,CIDADANIA,Não
257161-371,146307,PP,Não
257161-371,160528,PSB,Sim
257161-371,204377,CIDADANIA,Não
257161-371,74419,PSB,Sim
257161-371,178839,MDB,Não
257161-371,204358,PSDB,Não
257161-371,204371,PSB,Sim
257161-371,204561,PSB,Sim
257161-371,74749,MDB,Não
257161-371,204569,PSL,Não
257161-371,178983,PL,Não
257161-371,204403,PDT,Não
257161-371,204421,PSDB,Não
257161-371,204419,PSC,Não
257161-371,74366,REPUBLICANOS,Não
257161-371,204473,PSL,Não
257161-371,204513,PSL,Não
257161-371,92776,PSD,Não
257161-371,115746,PL,Não
257161-371,178945,REPUBLICANOS,Não
257161-371,178992,PSDB,Não
257161-371,204382,PSL,Não
257161-371,204518,PATRIOTA,Não
257161-371,141555,REPUBLICANOS,Não
257161-371,178862,REPUBLICANOS,Não
257161-371,204498,DEM,Não
257161-371,204521,PSL,Não
257161-371,204497,PSD,Não
257161-371,213762,PROS,Não
257161-371,141516,PSDB,Não
257161-371,179000,PSL,Não
257161-371,178930,PATRIOTA,Não
257161-371,74317,PSD,Não
257161-371,195866,PROS,Não
257161-371,215042,PSC,Não
257161-371,141513,DEM,Não
257161-371,216313,PSDB,Não
257161-371,73801,PCdoB,Sim
257161-371,178961,PSDB,Não
257161-371,178994,MDB,Não
257161-371,204356,REPUBLICANOS,Não
257161-371,204459,MDB,Não
257161-371,204502,PSL,Não
257161-371,204380,PP,Não
257161-371,178990,PSDB,Não
257161-371,204411,PSL,Não
257161-371,73586,PSB,Sim
257161-371,156190,NOVO,Não
257161-371,160666,PDT,Não
257161-371,204437,REPUBLICANOS,Não
257161-371,204444,PSL,Não
257161-371,178964,PSB,Sim
257161-371,191923,PDT,Sim
257161-371,204418,REPUBLICANOS,Não
257161-371,204386,DEM,Não
257161-371,160640,PROS,Não
257161-371,204392,PSD,Não
257161-371,204458,PSL,Não
257161-371,92346,PSL,Não
257161-371,204528,NOVO,Não
257161-371,73701,PT,Sim
257161-371,141478,PL,Não
257161-371,204425,REPUBLICANOS,Sim
257161-371,141553,PSDB,Sim
257161-371,204414,REPUBLICANOS,Não
257161-371,74057,PCdoB,Sim
257161-371,204491,REPUBLICANOS,Não
257161-371,74060,PCdoB,Sim
257161-371,141464,PT,Sim
257161-371,204381,DEM,Não
257161-371,141470,PT,Sim
257161-371,204522,PSD,Não
257161-371,74052,PL,Não
257161-371,204351,PSL,Não
257161-371,204395,DEM,Não
257161-371,204506,REPUBLICANOS,Não
257161-371,204575,REPUBLICANOS,Não
257161-371,204549,PP,Não
257161-371,73788,PP,Não
257161-371,92102,DEM,Não
257161-371,160599,PP,Não
257161-371,74376,PT,Sim
257161-371,141518,SOLIDARIEDADE,Sim
257161-371,171623,MDB,Não
257161-371,74044,PTB,Não
257161-371,216545,PDT,Sim
257161-371,74537,PP,Não
257161-371,160531,REPUBLICANOS,Não
257161-371,204409,PSDB,Não
257161-371,62881,PSDB,Não
257161-371,141411,PDT,Sim
257161-371,151208,PP,Não
257161-371,178937,PL,Não
257161-371,122974,PTB,Não
257161-371,204365,NOVO,Não
257161-371,204485,PL,Não
257161-371,204361,MDB,Não
257161-371,204523,NOVO,Não
257161-371,204564,DEM,Não
257161-371,74467,PDT,Sim
257161-371,204374,PSL,Não
257161-371,204400,PSL,Não
257161-371,204534,PDT,Sim
257161-371,160532,DEM,Não
257161-371,73692,MDB,Não
257161-371,205550,REPUBLICANOS,Não
257161-371,204479,PSL,Não
257161-371,204490,PSL,Não
257161-371,178981,MDB,Não
257161-371,204362,PSD,Não
257161-371,204370,PT,Sim
257161-371,204410,PTB,Não
257161-371,204420,PSL,Não
257161-371,178951,PSB,Sim
257161-371,178993,DEM,Não
257161-371,204364,SOLIDARIEDADE,Não
257161-371,204531,PP,Não
257161-371,179001,MDB,Não
257161-371,204368,PSL,Não
257161-371,154178,REPUBLICANOS,Não
257161-371,204515,AVANTE,Sim
257161-371,74398,PT,Sim
257161-371,160558,PL,Não
257161-371,160642,PATRIOTA,Não
257161-371,166402,PL,Não
257161-371,178896,MDB,Não
257161-371,204496,PSDB,Não
257161-371,178924,PL,Não
257161-371,73466,CIDADANIA,Não
257161-371,141398,PT,Sim
257161-371,198197,AVANTE,Não
257161-371,204439,SOLIDARIEDADE,Não
257161-371,204545,PSL,Não
257161-371,204554,PL,Não
257161-371,178868,PSB,Sim
257161-371,204352,PSB,Sim
257161-371,204383,PV,Sim
257161-371,204427,PL,Sim
257161-371,160600,DEM,Não
257161-371,160610,PT,Sim
257161-371,204516,NOVO,Não
257161-371,81297,PSL,Não
257161-371,161550,PSB,Não
257161-371,204397,PROS,Não
257161-371,116379,PSD,Não
257161-371,160619,PSD,Não
257161-371,162332,PL,Não
257161-371,160591,PL,Não
257161-371,205865,PSD,Não
257161-371,204481,PL,Não
257161-371,204482,PSC,Não
257161-371,204442,PSL,Não
257161-371,204454,PSL,Não
257161-371,178889,PT,Sim
257161-371,204471,PSDB,Não
257161-371,69871,PODE,Sim
257161-371,204404,PSDB,Não
257161-371,204538,PTB,Não
257161-371,141421,PP,Não
257161-371,178987,PCdoB,Sim
257161-371,204453,PT,Sim
257161-371,204551,SOLIDARIEDADE,Não
257161-371,178931,PSB,Não
257161-371,204525,PSB,Sim
257161-371,108338,PP,Não
257161-371,178861,PP,Não
257161-371,204375,AVANTE,Não
257161-371,197438,AVANTE,Não
257161-371,204366,PSB,Não
257161-371,178953,PSD,Não
257161-371,204526,PSL,Não
257161-371,204474,MDB,Não
257161-371,160527,PP,Não
257161-371,160641,PCdoB,Sim
257161-371,178895,PSD,Não
257161-371,204512,PSL,Não
257161-371,204388,PSL,Não
257161-371,75431,PTB,Não
257161-371,206231,PSB,Sim
257161-371,215043,PODE,Não
257161-371,73482,PT,Sim
257161-371,74273,PSB,Não
257161-371,74459,PP,Não
257161-371,204541,PDT,Sim
257161-371,204567,PL,Não
257161-371,141523,MDB,Sim
257161-371,204537,PV,Sim
257161-371,160508,PT,Sim
257161-371,160653,PODE,Não
257161-371,204492,PT,Sim
257161-371,204553,AVANTE,Sim
257161-371,178920,PODE,Não
257161-371,204555,PT,Sim
257161-371,109429,REPUBLICANOS,Não
257161-371,132504,PT,Sim
257161-371,204566,PATRIOTA,Não
257161-371,178939,PROS,Sim
257161-371,204406,PP,Não
257161-371,204483,PSB,Sim
257161-371,178884,MDB,Não
257161-371,178910,PSD,Não
257161-371,74283,PT,Sim
257161-371,178985,PL,Não
257161-371,178989,PODE,Sim
257161-371,160534,PSC,Não
257161-371,204440,PP,Não
257161-371,204372,REPUBLICANOS,Não
257161-371,204519,NOVO,Não
257161-371,164359,PSL,Não
257161-371,204359,PODE,Não
257161-371,68720,PDT,Sim
257161-371,178977,PSDB,Não
257161-371,160655,PP,Sim
257161-371,178928,PL,Não
257161-371,178986,PT,Sim
257161-371,204416,PSL,Não
257161-371,74585,PL,Não
257161-371,73531,PSOL,Sim
257161-371,204558,PSB,Sim
257161-371,160587,PSD,Sim
257161-371,160976,PL,Sim
257161-371,204448,PL,Não
257161-371,204393,PT,Sim
257161-371,204484,PSL,Não
257161-371,160601,REPUBLICANOS,Não
257161-371,204434,SOLIDARIEDADE,Não
257161-371,73433,PT,Sim
257161-371,204480,PT,Sim
257161-371,204532,NOVO,Não
257161-371,107283,PT,Sim
257161-371,178825,PT,Sim
257161-371,204428,PT,Sim
257161-371,204432,SOLIDARIEDADE,Não
257161-371,204467,PT,Sim
257161-371,178935,PSDB,Não
257161-371,204462,PSL,Não
257161-371,204373,REPUBLICANOS,Não
257161-371,204472,PODE,Não
257161-371,74262,PSDB,Não
257161-371,179587,PSL,Não
257161-371,204423,PSC,Não
257161-371,74090,PP,Não
257161-371,74784,PSOL,Sim
257161-371,178832,PV,Sim
257161-371,204460,PSL,Não
257161-371,204507,PSL,Não
257161-371,204529,PL,Não
257161-371,204389,PSB,Sim
257161-371,204544,PSDB,Sim
257161-371,205548,PSOL,Sim
257161-371,73696,PP,Não
257161-371,137070,PL,Não
257161-371,196358,PSL,Não
257161-371,160518,PROS,Não
257161-371,178970,PT,Sim
257161-371,141508,PSB,Sim
257161-371,178956,PSDB,Não
257161-371,121948,PP,Não
257161-371,146788,PP,Não
257161-371,204477,PSL,Não
257161-371,204535,PSOL,Sim
257161-371,205863,PSL,Não
257161-371,178925,PT,Sim
257161-371,215044,PSOL,Sim
257161-371,152605,PSOL,Sim
257161-371,204422,REPUBLICANOS,Não
257161-371,141335,PT,Sim
257161-371,178860,DEM,Não
257161-371,178962,REPUBLICANOS,Não
257161-371,204452,PSL,Não
257161-371,204468,REDE,Sim
257161-371,204546,PSL,Não
257161-371,76874,PSOL,Sim
257161-371,160589,PSDB,Sim
257161-371,216544,PSD,Não
257161-371,141372,PL,Não
257161-371,204357,PSDB,Sim
257161-371,73772,MDB,Sim
257161-371,178829,PL,Não
257161-371,204573,PSD,Não
257161-371,66179,DEM,Não
257161-371,160598,PDT,Sim
257161-371,178866,PT,Sim
257161-371,204527,DEM,Não
257161-371,178972,CIDADANIA,Não
257161-371,204501,PT,Sim
257161-371,74159,PT,Sim
257161-367,204508,PODE,Não
257161-367,178896,MDB,Não
257161-367,74161,PT,Sim
257161-367,178879,SOLIDARIEDADE,Não
257161-367,204459,MDB,Não
257161-367,73586,PSB,Sim
257161-367,92102,DEM,Não
257161-367,178882,PP,Não
257161-367,141372,PL,Não
257161-367,204375,AVANTE,Não
257161-367,204438,PL,Não
257161-367,204472,PODE,Sim
257161-367,178997,MDB,Não
257161-367,160518,PROS,Não
257161-367,74052,PL,Não
257161-367,198783,PTB,Sim
257161-367,178945,REPUBLICANOS,Não
257161-367,204538,PTB,Não
257161-367,74356,REPUBLICANOS,Não
257161-367,160598,PDT,Sim
257161-367,178854,DEM,Não
257161-367,204447,PSD,Não
257161-367,204503,PT,Sim
257161-367,160645,PSDB,Não
257161-367,73441,REPUBLICANOS,Não
257161-367,107283,PT,Sim
257161-367,204386,DEM,Não
257161-367,204499,PSB,Sim
257161-367,178884,MDB,Não
257161-367,204397,PROS,Não
257161-367,74165,PSD,Não
257161-367,204527,DEM,Não
257161-367,141553,PSDB,Não
257161-367,160651,MDB,Não
257161-367,141488,PT,Sim
257161-367,75431,PTB,Não
257161-367,204410,PTB,Não
257161-367,209189,PT,Sim
257161-367,204480,PT,Sim
257161-367,204514,PSL,Não
257161-367,178909,DEM,Não
257161-367,204571,PDT,Não
257161-367,204535,PSOL,Sim
257161-367,152605,PSOL,Sim
257161-367,204457,DEM,Não
257161-367,204416,PSL,Não
257161-367,204367,PSL,Não
257161-367,204356,REPUBLICANOS,Não
257161-367,178871,PP,Não
257161-367,136811,PP,Não
257161-367,204394,PSB,Sim
257161-367,73772,MDB,Não
257161-367,204412,DEM,Não
257161-367,204476,AVANTE,Não
257161-367,204500,PTB,Não
257161-367,141516,PSDB,Não
257161-367,179000,PSL,Não
257161-367,178928,PL,Não
257161-367,178951,PSB,Sim
257161-367,204440,PP,Não
257161-367,204379,PROS,Não
257161-367,160619,PSD,Não
257161-367,204467,PT,Sim
257161-367,204478,MDB,Sim
257161-367,178931,PSB,Não
257161-367,204380,PP,Não
257161-367,178953,PSD,Não
257161-367,204352,PSB,Sim
257161-367,204385,PL,Não
257161-367,74075,MDB,Sim
257161-367,204483,PSB,Sim
257161-367,178964,PSB,Sim
257161-367,178992,PSDB,Não
257161-367,205548,PSOL,Sim
257161-367,178829,PL,Não
257161-367,204573,PSD,Não
257161-367,166402,PL,Não
257161-367,141405,MDB,Não
257161-367,92699,PP,Não
257161-367,141450,PSD,Não
257161-367,74299,PDT,Sim
257161-367,204419,PSC,Não
257161-367,74283,PT,Sim
257161-367,74376,PT,Sim
257161-367,204482,PSC,Não
257161-367,204560,PSDB,Não
257161-367,204422,REPUBLICANOS,Não
257161-367,204510,PP,Não
257161-367,204358,PSDB,Não
257161-367,204515,AVANTE,Sim
257161-367,178956,PSDB,Não
257161-367,204442,PSL,Não
257161-367,141459,PL,Não
257161-367,204382,PSL,Não
257161-367,160528,PSB,Sim
257161-367,204533,PDT,Sim
257161-367,197438,AVANTE,Não
257161-367,204547,PSL,Não
257161-367,74419,PSB,Sim
257161-367,160610,PT,Sim
257161-367,73692,MDB,Não
257161-367,204359,PODE,Não
257161-367,204565,PSL,Não
257161-367,160640,PROS,Não
257161-367,178963,PP,Não
257161-367,178839,MDB,Não
257161-367,204534,PDT,Sim
257161-367,160512,SOLIDARIEDADE,Não
257161-367,204473,PSL,Não
257161-367,116379,PSD,Não
257161-367,156190,NOVO,Não
257161-367,204530,PSB,Sim
257161-367,204406,PP,Não
257161-367,204564,DEM,Não
257161-367,74160,PT,Sim
257161-367,204549,PP,Não
257161-367,133439,PDT,Sim
257161-367,204357,PSDB,Sim
257161-367,195866,PROS,Não
257161-367,146307,PP,Não
257161-367,204484,PSL,Não
257161-367,62881,PSDB,Não
257161-367,178916,CIDADANIA,Sim
257161-367,204413,PATRIOTA,Não
257161-367,204391,PODE,Não
257161-367,112437,MDB,Não
257161-367,122974,PTB,Não
257161-367,141391,CIDADANIA,Sim
257161-367,204559,PT,Sim
257161-367,179001,MDB,Não
257161-367,204481,PL,Não
257161-367,73486,PDT,Sim
257161-367,204404,PSDB,Não
257161-367,215043,PODE,Não
257161-367,204383,PV,Sim
257161-367,157130,PDT,Sim
257161-367,73801,PCdoB,Sim
257161-367,141335,PT,Sim
257161-367,207176,PSDB,Não
257161-367,160653,PODE,Sim
257161-367,204444,PSL,Não
257161-367,73788,PP,Não
257161-367,178863,PROS,Sim
257161-367,213762,PROS,Não
257161-367,204569,PSL,Não
257161-367,164360,CIDADANIA,Não
257161-367,204529,PL,Não
257161-367,73701,PT,Sim
257161-367,178946,PL,Não
257161-367,204393,PT,Sim
257161-367,160599,PP,Não
257161-367,73482,PT,Sim
257161-367,178996,MDB,Não
257161-367,178910,PSD,Não
257161-367,204431,MDB,Não
257161-367,141552,MDB,Não
257161-367,204378,PSL,Não
257161-367,204456,MDB,Não
257161-367,160639,DEM,Não
257161-367,178994,MDB,Não
257161-367,178930,PATRIOTA,Não
257161-367,178961,PSDB,Não
257161-367,204435,PDT,Sim
257161-367,204502,PSL,Não
257161-367,160569,PT,Sim
257161-367,178970,PT,Sim
257161-367,204539,MDB,Não
257161-367,160601,REPUBLICANOS,Não
257161-367,178836,DEM,Não
257161-367,74200,PROS,Sim
257161-367,76874,PSOL,Sim
257161-367,133810,PTB,Não
257161-367,204464,PSOL,Sim
257161-367,160531,REPUBLICANOS,Não
257161-367,204485,PL,Não
257161-367,205476,PSD,Não
257161-367,198197,AVANTE,Não
257161-367,160665,SOLIDARIEDADE,Não
257161-367,160589,PSDB,Não
257161-367,73466,CIDADANIA,Não
257161-367,73531,PSOL,Sim
257161-367,73696,PP,Não
257161-367,74585,PL,Não
257161-367,204377,CIDADANIA,Não
257161-367,204389,PSB,Sim
257161-367,204414,REPUBLICANOS,Não
257161-367,204425,REPUBLICANOS,Não
257161-367,66828,PP,Não
257161-367,160553,PSD,Não
257161-367,160591,PL,Não
257161-367,204532,NOVO,Não
257161-367,216313,PSDB,Não
257161-367,178943,DEM,Não
257161-367,206231,PSB,Sim
257161-367,74366,REPUBLICANOS,Não
257161-367,74467,PDT,Sim
257161-367,141555,REPUBLICANOS,Não
257161-367,178929,PODE,Não
257161-367,204458,PSL,Não
257161-367,178873,PT,Sim
257161-367,204498,DEM,Não
257161-367,74159,PT,Sim
257161-367,74537,PP,Não
257161-367,160556,PT,Sim
257161-367,204366,PSB,Não
257161-367,141439,PDT,Sim
257161-367,178831,PP,Não
257161-367,204574,PL,Não
257161-367,212625,REPUBLICANOS,Não
257161-367,161550,PSB,Não
257161-367,178954,MDB,Não
257161-367,74262,PSDB,Não
257161-367,141408,REPUBLICANOS,Não
257161-367,215042,PSC,Não
257161-367,141478,PL,Não
257161-367,178962,REPUBLICANOS,Não
257161-367,204390,PP,Não
257161-367,160666,PDT,Sim
257161-367,178983,PL,Não
257161-367,204497,PSD,Não
257161-367,204475,SOLIDARIEDADE,Não
257161-367,141513,DEM,Não
257161-367,74156,PT,Sim
257161-367,204430,PP,Não
257161-367,74749,MDB,Não
257161-367,74158,PDT,Sim
257161-367,74317,PSD,Não
257161-367,194260,PTB,Não
257161-367,204490,PSL,Não
257161-367,160758,PSDB,Não
257161-367,178895,PSD,Não
257161-367,204555,PT,Sim
257161-367,178981,MDB,Não
257161-367,178993,DEM,Não
257161-367,204363,PSC,Não
257161-367,204554,PL,Não
257161-367,73433,PT,Sim
257161-367,141411,PDT,Sim
257161-367,160642,PATRIOTA,Não
257161-367,178889,PT,Sim
257161-367,204474,MDB,Não
257161-367,204504,PSD,Não
257161-367,204453,PT,Sim
257161-367,204487,PROS,Não
257161-367,204439,SOLIDARIEDADE,Não
257161-367,178862,REPUBLICANOS,Não
257161-367,179587,PSL,Não
257161-367,204426,PT,Sim
257161-367,178969,PSD,Não
257161-367,204518,PATRIOTA,Não
257161-367,204436,MDB,Não
257161-367,204446,PSL,Não
257161-367,141398,PT,Sim
257161-367,171623,MDB,Não
257161-367,178990,PSDB,Não
257161-367,204395,DEM,Não
257161-367,204531,PP,Não
257161-367,178959,PP,Não
257161-367,204351,PSL,Não
257161-367,74398,PT,Sim
257161-367,74554,PL,Não
257161-367,152610,REPUBLICANOS,Não
257161-367,178966,PSDB,Não
257161-367,204415,PSL,Não
257161-367,204471,PSDB,Não
257161-367,160511,PSB,Sim
257161-367,160976,PL,Sim
257161-367,204525,PSB,Sim
257161-367,204373,REPUBLICANOS,Não
257161-367,204449,PSL,Não
257161-367,74273,PSB,Não
257161-367,160559,MDB,Não
257161-367,204371,PSB,Sim
257161-367,213274,PSB,Não
257161-367,74371,PT,Sim
257161-367,178876,PSDB,Não
257161-367,204545,PSL,Não
257161-367,92346,PSL,Não
257161-367,204496,PSDB,Não
257161-367,160587,PSD,Sim
257161-367,178921,AVANTE,Não
257161-367,193726,PSC,Não
257161-367,204423,PSC,Não
257161-367,204523,NOVO,Não
257161-367,92776,PSD,Não
257161-367,204558,PSB,Sim
257161-367,204364,SOLIDARIEDADE,Não
257161-367,204460,PSL,Não
257161-367,204536,DEM,Não
257161-367,204541,PDT,Sim
257161-367,204421,PSDB,Não
257161-367,204495,PT,Sim
257161-367,204548,PSL,Não
257161-367,204434,SOLIDARIEDADE,Não
257161-367,204572,REPUBLICANOS,Não
257161-367,160545,DEM,Não
257161-367,188097,PT,Sim
257161-367,204454,PSL,Não
257161-367,74574,PSD,Não
257161-367,160600,DEM,Não
257161-367,204437,REPUBLICANOS,Não
257161-367,143084,SOLIDARIEDADE,Não
257161-367,204428,PT,Sim
257161-367,204432,SOLIDARIEDADE,Não
257161-367,68720,PDT,Sim
257161-367,141464,PT,Sim
257161-367,74655,PSDB,Não
257161-367,141523,MDB,Sim
257161-367,160592,PT,Sim
257161-367,178860,DEM,Não
257161-367,204544,PSDB,Sim
257161-367,160604,PT,Sim
257161-367,178924,PL,Não
257161-367,204507,PSL,Não
257161-367,204521,PSL,Não
257161-367,122195,PSC,Não
257161-367,204388,PSL,Não
257161-367,74459,PP,Não
257161-367,160538,PT,Sim
257161-367,178935,PSDB,Não
257161-367,204409,PSDB,Não
257161-367,204418,REPUBLICANOS,Não
257161-367,204522,PSD,Não
257161-367,160570,PP,Não
257161-367,160575,PT,Sim
257161-367,178989,PODE,Sim
257161-367,204400,PSL,Não
257161-367,204491,REPUBLICANOS,Não
257161-367,204553,AVANTE,Sim
257161-367,160508,PT,Sim
257161-367,204408,SOLIDARIEDADE,Não
257161-367,204566,PATRIOTA,Não
257161-367,108338,PP,Não
257161-367,74646,PSDB,Não
257161-367,178985,PL,Não
257161-367,204355,CIDADANIA,Não
257161-367,204368,PSL,Não
257161-367,204479,PSL,Não
257161-367,204519,NOVO,Não
257161-367,164359,PSL,Não
257161-367,204461,NOVO,Não
257161-367,204513,PSL,Não
257161-367,204520,PSL,Não
257161-367,132504,PT,Sim
257161-367,160558,PL,Não
257161-367,160655,PP,Sim
257161-367,171617,PT,Sim
257161-367,178843,PSD,Não
257161-367,204501,PT,Sim
257161-367,216545,PDT,Sim
257161-367,204551,SOLIDARIEDADE,Não
257161-367,178868,PSB,Sim
257161-367,204387,PSD,Não
257161-367,204398,PSL,Não
257161-367,93083,PP,Não
257161-367,178835,PDT,Sim
257161-367,204528,NOVO,Não
257161-367,178934,PROS,Não
257161-367,151208,PP,Não
257161-367,204372,REPUBLICANOS,Não
257161-367,204512,PSL,Não
257161-367,109429,REPUBLICANOS,Não
257161-367,204374,PSL,Não
257161-367,204506,REPUBLICANOS,Não
257161-367,204369,PSL,Não
257161-367,121948,PP,Não
257161-367,204370,PT,Sim
257161-367,204448,PL,Não
257161-367,204557,PSD,Não
257161-367,137070,PL,Não
257161-367,160673,PL,Não
257161-367,160641,PCdoB,Sim
257161-367,204488,PV,Sim
257161-367,215044,PSOL,Sim
257161-367,160632,SOLIDARIEDADE,Não
257161-367,191923,PDT,Não
257161-367,204455,PSL,Não
257161-367,74060,PCdoB,Sim
257161-367,141417,PL,Não
257161-367,141508,PSB,Sim
257161-367,162332,PL,Não
257161-367,204516,NOVO,Não
257161-367,178920,PODE,Não
257161-367,178986,PT,Sim
257161-367,204452,PSL,Não
257161-367,204468,REDE,Sim
