id_parlamentar,id_parlamentar_parlametria,partido_disciplina,partido_atual,casa,mes,ano,votos_validos,num_seguiu,disciplina,bancada_suficiente
204485,1204485,PL,PL,camara,11,2020,1,1,NA,TRUE
204485,1204485,PL,PL,camara,12,2019,24,24,1,TRUE
204485,1204485,PL,PL,camara,12,2020,78,78,1,TRUE
204486,1204486,PDT,PDT,camara,2,2019,9,7,NA,TRUE
204486,1204486,PDT,PDT,camara,2,2020,18,18,1,TRUE
204486,1204486,PDT,PDT,camara,2,2021,9,9,NA,TRUE
204486,1204486,PDT,PDT,camara,3,2019,9,9,NA,TRUE
204486,1204486,PDT,PDT,camara,3,2021,1,1,NA,TRUE
204486,1204486,PDT,PDT,camara,4,2019,1,0,NA,TRUE
204486,1204486,PDT,PDT,camara,4,2020,26,25,0.9615384615384616,TRUE
204486,1204486,PDT,PDT,camara,5,2019,5,5,NA,TRUE
204486,1204486,PDT,PDT,camara,5,2020,27,23,0.8518518518518519,TRUE
204486,1204486,PDT,PDT,camara,6,2020,51,51,1,TRUE
204486,1204486,PDT,PDT,camara,7,2020,43,42,0.9767441860465116,TRUE
204486,1204486,PDT,PDT,camara,8,2020,14,13,0.9285714285714286,TRUE
204486,1204486,PDT,PDT,camara,9,2020,11,11,1,TRUE
204486,1204486,PDT,PDT,camara,10,2019,15,12,0.8,TRUE
204486,1204486,PDT,PDT,camara,11,2019,16,15,0.9375,TRUE
204486,1204486,PDT,PDT,camara,11,2020,1,1,NA,TRUE
204486,1204486,PDT,PDT,camara,12,2019,20,15,0.75,TRUE
204486,1204486,PDT,PDT,camara,12,2020,82,80,0.975609756097561,TRUE
204487,1204487,PROS,PROS,camara,2,2019,1,1,NA,TRUE
204487,1204487,PROS,PROS,camara,2,2020,9,9,NA,TRUE
204487,1204487,PROS,PROS,camara,2,2021,22,22,1,TRUE
204487,1204487,PROS,PROS,camara,3,2019,2,2,NA,TRUE
204487,1204487,PROS,PROS,camara,3,2021,46,43,0.9347826086956522,TRUE
204487,1204487,PROS,PROS,camara,4,2019,0,0,NA,TRUE
204487,1204487,PROS,PROS,camara,4,2020,24,21,0.875,TRUE
204487,1204487,PROS,PROS,camara,4,2021,26,25,0.9615384615384616,TRUE
204487,1204487,PROS,PROS,camara,5,2019,29,29,1,TRUE
204487,1204487,PROS,PROS,camara,5,2020,22,13,0.5909090909090909,TRUE
204487,1204487,PROS,PROS,camara,5,2021,65,63,0.9692307692307692,TRUE
204487,1204487,PROS,PROS,camara,6,2019,2,2,NA,TRUE
204487,1204487,PROS,PROS,camara,6,2020,25,18,0.72,TRUE
204487,1204487,PROS,PROS,camara,6,2021,44,39,0.8863636363636364,TRUE
204487,1204487,PROS,PROS,camara,7,2019,21,11,0.5238095238095238,TRUE
204487,1204487,PROS,PROS,camara,7,2020,34,21,0.6176470588235294,TRUE
204487,1204487,PROS,PROS,camara,7,2021,15,15,1,TRUE
204487,1204487,PROS,PROS,camara,8,2019,33,23,0.696969696969697,TRUE
204487,1204487,PROS,PROS,camara,8,2021,39,27,0.6923076923076923,TRUE
204487,1204487,PROS,PROS,camara,9,2019,10,6,0.6,TRUE
204487,1204487,PROS,PROS,camara,10,2019,7,7,NA,TRUE
204487,1204487,PROS,PROS,camara,11,2019,15,15,1,TRUE
204487,1204487,PROS,PROS,camara,12,2019,13,13,1,TRUE
204487,1204487,PROS,PROS,camara,12,2020,68,39,0.5735294117647058,TRUE
204488,1204488,PV,PV,camara,2,2019,0,0,NA,FALSE
204488,1204488,PV,PV,camara,2,2020,15,13,0.8666666666666667,FALSE
204488,1204488,PV,PV,camara,2,2021,9,2,NA,FALSE
204488,1204488,PV,PV,camara,3,2019,0,0,NA,FALSE
204488,1204488,PV,PV,camara,3,2021,37,21,0.5675675675675675,FALSE
204488,1204488,PV,PV,camara,4,2019,1,1,NA,FALSE
204488,1204488,PV,PV,camara,4,2020,20,12,0.6,FALSE
204488,1204488,PV,PV,camara,4,2021,27,19,0.7037037037037037,FALSE
204488,1204488,PV,PV,camara,5,2019,34,29,0.8529411764705882,FALSE
204488,1204488,PV,PV,camara,5,2020,18,12,0.6666666666666666,FALSE
204488,1204488,PV,PV,camara,5,2021,48,33,0.6875,FALSE
204488,1204488,PV,PV,camara,6,2019,4,4,NA,FALSE
204488,1204488,PV,PV,camara,6,2020,35,18,0.5142857142857142,FALSE
204488,1204488,PV,PV,camara,6,2021,29,16,0.5517241379310345,FALSE
204488,1204488,PV,PV,camara,7,2019,24,13,0.5416666666666666,FALSE
204488,1204488,PV,PV,camara,7,2020,30,22,0.7333333333333333,FALSE
204488,1204488,PV,PV,camara,7,2021,5,2,NA,FALSE
204488,1204488,PV,PV,camara,8,2019,40,27,0.675,FALSE
204488,1204488,PV,PV,camara,8,2020,11,8,0.7272727272727273,FALSE
204488,1204488,PV,PV,camara,8,2021,33,26,0.7878787878787878,FALSE
204488,1204488,PV,PV,camara,9,2019,25,16,0.64,FALSE
204488,1204488,PV,PV,camara,9,2020,9,7,NA,FALSE
204488,1204488,PV,PV,camara,10,2019,5,3,NA,FALSE
204488,1204488,PV,PV,camara,11,2019,17,11,0.6470588235294118,FALSE
204488,1204488,PV,PV,camara,11,2020,0,0,NA,FALSE
204488,1204488,PV,PV,camara,12,2019,20,19,0.95,FALSE
204488,1204488,PV,PV,camara,12,2020,48,26,0.5416666666666666,FALSE
204489,1204489,PDT,PDT,camara,2,2019,10,8,0.8,TRUE
204489,1204489,PDT,PDT,camara,2,2020,17,17,1,TRUE
204489,1204489,PDT,PDT,camara,2,2021,25,25,1,TRUE
204489,1204489,PDT,PDT,camara,3,2019,9,9,NA,TRUE
204489,1204489,PDT,PDT,camara,3,2021,51,42,0.8235294117647058,TRUE
204489,1204489,PDT,PDT,camara,4,2019,1,1,NA,TRUE
204489,1204489,PDT,PDT,camara,4,2020,24,24,1,TRUE
204489,1204489,PDT,PDT,camara,4,2021,34,27,0.7941176470588235,TRUE
204489,1204489,PDT,PDT,camara,5,2019,41,39,0.9512195121951219,TRUE
204489,1204489,PDT,PDT,camara,5,2020,26,26,1,TRUE
204489,1204489,PDT,PDT,camara,5,2021,5,5,NA,TRUE
204489,1204489,PDT,PDT,camara,6,2019,6,5,NA,TRUE
204489,1204489,PDT,PDT,camara,6,2020,48,48,1,TRUE
204489,1204489,PDT,PDT,camara,7,2019,26,25,0.9615384615384616,TRUE
204489,1204489,PDT,PDT,camara,7,2020,36,35,0.9722222222222222,TRUE
204489,1204489,PDT,PDT,camara,8,2019,44,34,0.7727272727272727,TRUE
204489,1204489,PDT,PDT,camara,8,2020,12,12,1,TRUE
204489,1204489,PDT,PDT,camara,8,2021,27,26,0.9629629629629629,TRUE
204489,1204489,PDT,PDT,camara,9,2019,26,25,0.9615384615384616,TRUE
204489,1204489,PDT,PDT,camara,9,2020,11,11,1,TRUE
204489,1204489,PDT,PDT,camara,10,2019,12,10,0.8333333333333334,TRUE
204489,1204489,PDT,PDT,camara,11,2019,7,6,NA,TRUE
204489,1204489,PDT,PDT,camara,11,2020,1,1,NA,TRUE
204489,1204489,PDT,PDT,camara,12,2019,18,6,0.3333333333333333,TRUE
204489,1204489,PDT,PDT,camara,12,2020,77,72,0.935064935064935,TRUE
204490,1204490,PSL,PSL,camara,2,2019,14,12,0.8571428571428571,TRUE
204490,1204490,PSL,PSL,camara,2,2020,16,16,1,TRUE
204490,1204490,PSL,PSL,camara,2,2021,23,23,1,TRUE
204490,1204490,PSL,PSL,camara,3,2019,12,12,1,TRUE
204490,1204490,PSL,PSL,camara,3,2021,42,33,0.7857142857142857,TRUE
204490,1204490,PSL,PSL,camara,4,2019,2,1,NA,TRUE
204490,1204490,PSL,PSL,camara,4,2020,23,23,1,TRUE
204490,1204490,PSL,PSL,camara,4,2021,31,29,0.9354838709677419,TRUE
204490,1204490,PSL,PSL,camara,5,2019,44,44,1,TRUE
204490,1204490,PSL,PSL,camara,5,2020,24,22,0.9166666666666666,TRUE
204490,1204490,PSL,PSL,camara,5,2021,93,92,0.989247311827957,TRUE
204490,1204490,PSL,PSL,camara,6,2019,5,5,NA,TRUE
204490,1204490,PSL,PSL,camara,6,2020,45,39,0.8666666666666667,TRUE
204490,1204490,PSL,PSL,camara,6,2021,45,44,0.9777777777777777,TRUE
204490,1204490,PSL,PSL,camara,7,2019,26,24,0.9230769230769231,TRUE
204490,1204490,PSL,PSL,camara,7,2020,39,38,0.9743589743589743,TRUE
204490,1204490,PSL,PSL,camara,7,2021,15,15,1,TRUE
204490,1204490,PSL,PSL,camara,8,2019,38,38,1,TRUE
204490,1204490,PSL,PSL,camara,8,2020,11,11,1,TRUE
204490,1204490,PSL,PSL,camara,8,2021,71,67,0.9436619718309859,TRUE
204490,1204490,PSL,PSL,camara,9,2019,29,27,0.9310344827586207,TRUE
204490,1204490,PSL,PSL,camara,9,2020,10,10,1,TRUE
204490,1204490,PSL,PSL,camara,10,2019,13,13,1,TRUE
204490,1204490,PSL,PSL,camara,11,2019,18,18,1,TRUE
204490,1204490,PSL,PSL,camara,11,2020,1,1,NA,TRUE
204490,1204490,PSL,PSL,camara,12,2019,20,20,1,TRUE
204490,1204490,PSL,PSL,camara,12,2020,85,83,0.9764705882352941,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,2,2019,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,2,2020,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,2,2021,22,22,1,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,3,2019,16,13,0.8125,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,3,2021,45,45,1,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,4,2019,2,2,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,4,2020,25,24,0.96,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,4,2021,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,5,2019,44,44,1,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,5,2020,25,25,1,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,5,2021,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,6,2019,5,5,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,6,2020,43,42,0.9767441860465116,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,6,2021,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,7,2019,27,27,1,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,7,2020,36,35,0.9722222222222222,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,7,2021,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,8,2019,24,24,1,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,8,2020,13,13,1,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,8,2021,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,9,2019,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,9,2020,9,9,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,10,2019,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,11,2019,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,12,2019,0,0,NA,TRUE
204491,1204491,REPUBLICANOS,REPUBLICANOS,camara,12,2020,72,72,1,TRUE
204492,1204492,PT,PT,camara,2,2019,17,17,1,TRUE
204492,1204492,PT,PT,camara,2,2020,11,8,0.7272727272727273,TRUE
204492,1204492,PT,PT,camara,2,2021,24,24,1,TRUE
204492,1204492,PT,PT,camara,3,2019,17,15,0.8823529411764706,TRUE
204492,1204492,PT,PT,camara,3,2021,51,48,0.9411764705882353,TRUE
204492,1204492,PT,PT,camara,4,2019,2,2,NA,TRUE
204492,1204492,PT,PT,camara,4,2020,22,21,0.9545454545454546,TRUE
204492,1204492,PT,PT,camara,4,2021,33,31,0.9393939393939394,TRUE
204492,1204492,PT,PT,camara,5,2019,33,31,0.9393939393939394,TRUE
204492,1204492,PT,PT,camara,5,2020,28,28,1,TRUE
204492,1204492,PT,PT,camara,5,2021,102,100,0.9803921568627451,TRUE
204492,1204492,PT,PT,camara,6,2019,7,7,NA,TRUE
204492,1204492,PT,PT,camara,6,2020,50,50,1,TRUE
204492,1204492,PT,PT,camara,6,2021,53,52,0.9811320754716981,TRUE
204492,1204492,PT,PT,camara,7,2019,29,21,0.7241379310344828,TRUE
204492,1204492,PT,PT,camara,7,2020,43,43,1,TRUE
204492,1204492,PT,PT,camara,7,2021,17,17,1,TRUE
204492,1204492,PT,PT,camara,8,2019,40,37,0.925,TRUE
204492,1204492,PT,PT,camara,8,2020,13,13,1,TRUE
204492,1204492,PT,PT,camara,8,2021,75,75,1,TRUE
204492,1204492,PT,PT,camara,9,2019,19,19,1,TRUE
204492,1204492,PT,PT,camara,9,2020,11,11,1,TRUE
204492,1204492,PT,PT,camara,10,2019,14,13,0.9285714285714286,TRUE
204492,1204492,PT,PT,camara,11,2019,12,11,0.9166666666666666,TRUE
204492,1204492,PT,PT,camara,11,2020,1,1,NA,TRUE
204492,1204492,PT,PT,camara,12,2019,18,15,0.8333333333333334,TRUE
204492,1204492,PT,PT,camara,12,2020,84,82,0.9761904761904762,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,2,2019,12,11,0.9166666666666666,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,2,2020,8,7,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,2,2021,15,13,0.8666666666666667,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,3,2019,9,8,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,3,2021,37,37,1,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,4,2019,1,1,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,4,2020,13,13,1,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,4,2021,22,22,1,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,5,2019,21,21,1,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,5,2020,10,10,1,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,5,2021,47,45,0.9574468085106383,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,6,2019,2,2,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,6,2020,9,9,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,6,2021,20,20,1,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,7,2019,25,25,1,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,7,2020,9,8,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,7,2021,9,9,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,8,2019,38,37,0.9736842105263158,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,8,2020,6,6,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,8,2021,36,34,0.9444444444444444,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,9,2019,4,3,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,9,2020,2,2,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,10,2019,5,5,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,11,2019,6,6,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,12,2019,9,9,NA,TRUE
204494,1204494,PATRIOTA,PATRIOTA,camara,12,2020,28,27,0.9642857142857143,TRUE
204495,1204495,PT,PT,camara,2,2019,16,16,1,TRUE
204495,1204495,PT,PT,camara,2,2020,12,4,0.3333333333333333,TRUE
204495,1204495,PT,PT,camara,2,2021,22,21,0.9545454545454546,TRUE
204495,1204495,PT,PT,camara,3,2019,12,10,0.8333333333333334,TRUE
204495,1204495,PT,PT,camara,3,2021,46,44,0.9565217391304348,TRUE
204495,1204495,PT,PT,camara,4,2019,1,1,NA,TRUE
204495,1204495,PT,PT,camara,4,2020,24,23,0.9583333333333334,TRUE
204495,1204495,PT,PT,camara,4,2021,32,31,0.96875,TRUE
204495,1204495,PT,PT,camara,5,2019,42,35,0.8333333333333334,TRUE
204495,1204495,PT,PT,camara,5,2020,24,23,0.9583333333333334,TRUE
204495,1204495,PT,PT,camara,5,2021,94,92,0.9787234042553191,TRUE
204495,1204495,PT,PT,camara,6,2019,5,5,NA,TRUE
204495,1204495,PT,PT,camara,6,2020,46,45,0.9782608695652174,TRUE
204495,1204495,PT,PT,camara,6,2021,48,45,0.9375,TRUE
204495,1204495,PT,PT,camara,7,2019,27,23,0.8518518518518519,TRUE
204495,1204495,PT,PT,camara,7,2020,40,39,0.975,TRUE
204495,1204495,PT,PT,camara,7,2021,17,16,0.9411764705882353,TRUE
204495,1204495,PT,PT,camara,8,2019,35,30,0.8571428571428571,TRUE
204495,1204495,PT,PT,camara,8,2020,12,12,1,TRUE
204495,1204495,PT,PT,camara,8,2021,69,66,0.9565217391304348,TRUE
204495,1204495,PT,PT,camara,9,2019,20,20,1,TRUE
204495,1204495,PT,PT,camara,9,2020,8,8,NA,TRUE
204495,1204495,PT,PT,camara,10,2019,5,5,NA,TRUE
204495,1204495,PT,PT,camara,11,2019,20,17,0.85,TRUE
204495,1204495,PT,PT,camara,11,2020,1,1,NA,TRUE
204495,1204495,PT,PT,camara,12,2019,22,19,0.8636363636363636,TRUE
204495,1204495,PT,PT,camara,12,2020,69,67,0.9710144927536232,TRUE
204496,1204496,PSDB,PSDB,camara,2,2019,0,0,NA,TRUE
204496,1204496,PSDB,PSDB,camara,2,2020,16,16,1,TRUE
204496,1204496,PSDB,PSDB,camara,2,2021,17,14,0.8235294117647058,TRUE
204496,1204496,PSDB,PSDB,camara,3,2019,1,1,NA,TRUE
204496,1204496,PSDB,PSDB,camara,3,2021,39,37,0.9487179487179487,TRUE
204496,1204496,PSDB,PSDB,camara,4,2019,2,2,NA,TRUE
204496,1204496,PSDB,PSDB,camara,4,2020,27,24,0.8888888888888888,TRUE
204496,1204496,PSDB,PSDB,camara,4,2021,21,21,1,TRUE
204496,1204496,PSDB,PSDB,camara,5,2019,38,34,0.8947368421052632,TRUE
204496,1204496,PSDB,PSDB,camara,5,2020,19,17,0.8947368421052632,TRUE
204496,1204496,PSDB,PSDB,camara,5,2021,67,64,0.9552238805970149,TRUE
204496,1204496,PSDB,PSDB,camara,6,2019,6,4,NA,TRUE
204496,1204496,PSDB,PSDB,camara,6,2020,51,46,0.9019607843137255,TRUE
204496,1204496,PSDB,PSDB,camara,6,2021,43,34,0.7906976744186046,TRUE
204496,1204496,PSDB,PSDB,camara,7,2019,28,21,0.75,TRUE
204496,1204496,PSDB,PSDB,camara,7,2020,36,26,0.7222222222222222,TRUE
204496,1204496,PSDB,PSDB,camara,7,2021,12,11,0.9166666666666666,TRUE
204496,1204496,PSDB,PSDB,camara,8,2019,38,36,0.9473684210526315,TRUE
204496,1204496,PSDB,PSDB,camara,8,2020,13,9,0.6923076923076923,TRUE
204496,1204496,PSDB,PSDB,camara,8,2021,27,25,0.9259259259259259,TRUE
204496,1204496,PSDB,PSDB,camara,9,2019,13,1,0.07692307692307693,TRUE
204496,1204496,PSDB,PSDB,camara,9,2020,10,9,0.9,TRUE
204496,1204496,PSDB,PSDB,camara,10,2019,13,13,1,TRUE
204496,1204496,PSDB,PSDB,camara,11,2019,19,18,0.9473684210526315,TRUE
204496,1204496,PSDB,PSDB,camara,11,2020,1,1,NA,TRUE
204496,1204496,PSDB,PSDB,camara,12,2019,17,17,1,TRUE
204496,1204496,PSDB,PSDB,camara,12,2020,69,54,0.782608695652174,TRUE
204497,1204497,PSD,PSD,camara,2,2019,16,13,0.8125,TRUE
204497,1204497,PSD,PSD,camara,2,2020,12,11,0.9166666666666666,TRUE
204497,1204497,PSD,PSD,camara,2,2021,23,21,0.9130434782608695,TRUE
204497,1204497,PSD,PSD,camara,3,2019,14,14,1,TRUE
204497,1204497,PSD,PSD,camara,3,2021,50,48,0.96,TRUE
204497,1204497,PSD,PSD,camara,4,2019,2,1,NA,TRUE
204497,1204497,PSD,PSD,camara,4,2020,26,23,0.8846153846153846,TRUE
204497,1204497,PSD,PSD,camara,4,2021,34,31,0.9117647058823529,TRUE
204497,1204497,PSD,PSD,camara,5,2019,37,36,0.972972972972973,TRUE
204497,1204497,PSD,PSD,camara,5,2020,25,24,0.96,TRUE
204497,1204497,PSD,PSD,camara,5,2021,88,81,0.9204545454545454,TRUE
204497,1204497,PSD,PSD,camara,6,2019,3,3,NA,TRUE
204497,1204497,PSD,PSD,camara,6,2020,47,40,0.851063829787234,TRUE
204497,1204497,PSD,PSD,camara,6,2021,47,43,0.9148936170212766,TRUE
204497,1204497,PSD,PSD,camara,7,2019,29,28,0.9655172413793104,TRUE
204497,1204497,PSD,PSD,camara,7,2020,42,37,0.8809523809523809,TRUE
204497,1204497,PSD,PSD,camara,7,2021,15,13,0.8666666666666667,TRUE
204497,1204497,PSD,PSD,camara,8,2019,47,43,0.9148936170212766,TRUE
204497,1204497,PSD,PSD,camara,8,2020,13,11,0.8461538461538461,TRUE
204497,1204497,PSD,PSD,camara,8,2021,69,62,0.8985507246376812,TRUE
204497,1204497,PSD,PSD,camara,9,2019,27,16,0.5925925925925926,TRUE
204497,1204497,PSD,PSD,camara,9,2020,9,8,NA,TRUE
204497,1204497,PSD,PSD,camara,10,2019,13,12,0.9230769230769231,TRUE
204497,1204497,PSD,PSD,camara,11,2019,19,16,0.8421052631578947,TRUE
204497,1204497,PSD,PSD,camara,11,2020,1,1,NA,TRUE
204497,1204497,PSD,PSD,camara,12,2019,23,22,0.9565217391304348,TRUE
204497,1204497,PSD,PSD,camara,12,2020,82,79,0.9634146341463414,TRUE
204498,1204498,DEM,DEM,camara,2,2019,0,0,NA,TRUE
204498,1204498,DEM,DEM,camara,2,2020,16,16,1,TRUE
204498,1204498,DEM,DEM,camara,2,2021,19,19,1,TRUE
204498,1204498,DEM,DEM,camara,3,2019,0,0,NA,TRUE
204498,1204498,DEM,DEM,camara,3,2021,45,45,1,TRUE
204498,1204498,DEM,DEM,camara,4,2019,1,1,NA,TRUE
204498,1204498,DEM,DEM,camara,4,2020,18,18,1,TRUE
204498,1204498,DEM,DEM,camara,4,2021,32,32,1,TRUE
204498,1204498,DEM,DEM,camara,5,2019,39,39,1,TRUE
204498,1204498,DEM,DEM,camara,5,2020,26,26,1,TRUE
204498,1204498,DEM,DEM,camara,5,2021,82,81,0.9878048780487805,TRUE
204498,1204498,DEM,DEM,camara,6,2019,7,7,NA,TRUE
204498,1204498,DEM,DEM,camara,6,2020,47,47,1,TRUE
204498,1204498,DEM,DEM,camara,6,2021,48,48,1,TRUE
204498,1204498,DEM,DEM,camara,7,2019,26,26,1,TRUE
204498,1204498,DEM,DEM,camara,7,2020,40,37,0.925,TRUE
204498,1204498,DEM,DEM,camara,7,2021,16,16,1,TRUE
204498,1204498,DEM,DEM,camara,8,2019,37,36,0.972972972972973,TRUE
204498,1204498,DEM,DEM,camara,8,2020,13,13,1,TRUE
204498,1204498,DEM,DEM,camara,8,2021,64,57,0.890625,TRUE
204498,1204498,DEM,DEM,camara,9,2019,27,26,0.9629629629629629,TRUE
204498,1204498,DEM,DEM,camara,9,2020,11,9,0.8181818181818182,TRUE
204498,1204498,DEM,DEM,camara,10,2019,15,15,1,TRUE
204498,1204498,DEM,DEM,camara,11,2019,12,12,1,TRUE
204498,1204498,DEM,DEM,camara,11,2020,0,0,NA,TRUE
204498,1204498,DEM,DEM,camara,12,2019,24,24,1,TRUE
204498,1204498,DEM,DEM,camara,12,2020,76,73,0.9605263157894737,TRUE
204499,1204499,PSB,PSB,camara,2,2019,17,17,1,TRUE
204499,1204499,PSB,PSB,camara,2,2020,10,7,0.7,TRUE
204499,1204499,PSB,PSB,camara,2,2021,15,10,0.6666666666666666,TRUE
204499,1204499,PSB,PSB,camara,3,2019,8,8,NA,TRUE
204499,1204499,PSB,PSB,camara,3,2021,30,19,0.6333333333333333,TRUE
204499,1204499,PSB,PSB,camara,4,2019,2,2,NA,TRUE
204499,1204499,PSB,PSB,camara,4,2020,17,17,1,TRUE
204499,1204499,PSB,PSB,camara,4,2021,10,10,1,TRUE
204499,1204499,PSB,PSB,camara,5,2019,42,21,0.5,TRUE
204499,1204499,PSB,PSB,camara,5,2020,22,21,0.9545454545454546,TRUE
204499,1204499,PSB,PSB,camara,5,2021,44,33,0.75,TRUE
204499,1204499,PSB,PSB,camara,6,2019,3,2,NA,TRUE
204499,1204499,PSB,PSB,camara,6,2020,47,46,0.9787234042553191,TRUE
204499,1204499,PSB,PSB,camara,6,2021,23,21,0.9130434782608695,TRUE
204499,1204499,PSB,PSB,camara,7,2019,29,24,0.8275862068965517,TRUE
204499,1204499,PSB,PSB,camara,7,2020,33,33,1,TRUE
204499,1204499,PSB,PSB,camara,7,2021,5,4,NA,TRUE
204499,1204499,PSB,PSB,camara,8,2019,38,28,0.7368421052631579,TRUE
204499,1204499,PSB,PSB,camara,8,2020,9,7,NA,TRUE
204499,1204499,PSB,PSB,camara,8,2021,38,36,0.9473684210526315,TRUE
204499,1204499,PSB,PSB,camara,9,2019,22,18,0.8181818181818182,TRUE
204499,1204499,PSB,PSB,camara,9,2020,8,6,NA,TRUE
204499,1204499,PSB,PSB,camara,10,2019,8,5,NA,TRUE
204499,1204499,PSB,PSB,camara,11,2019,18,8,0.4444444444444444,TRUE
204499,1204499,PSB,PSB,camara,11,2020,1,1,NA,TRUE
204499,1204499,PSB,PSB,camara,12,2019,15,10,0.6666666666666666,TRUE
204499,1204499,PSB,PSB,camara,12,2020,67,51,0.7611940298507462,TRUE
204500,1204500,PTB,PTB,camara,2,2019,0,0,NA,TRUE
204500,1204500,PTB,PTB,camara,2,2020,11,11,1,TRUE
204500,1204500,PTB,PTB,camara,2,2021,19,19,1,TRUE
204500,1204500,PTB,PTB,camara,3,2019,0,0,NA,TRUE
204500,1204500,PTB,PTB,camara,3,2021,38,34,0.8947368421052632,TRUE
204500,1204500,PTB,PTB,camara,4,2019,1,1,NA,TRUE
204500,1204500,PTB,PTB,camara,4,2020,25,24,0.96,TRUE
204500,1204500,PTB,PTB,camara,4,2021,28,28,1,TRUE
204500,1204500,PTB,PTB,camara,5,2019,31,27,0.8709677419354839,TRUE
204500,1204500,PTB,PTB,camara,5,2020,22,21,0.9545454545454546,TRUE
204500,1204500,PTB,PTB,camara,5,2021,66,62,0.9393939393939394,TRUE
204500,1204500,PTB,PTB,camara,6,2019,4,3,NA,TRUE
204500,1204500,PTB,PTB,camara,6,2020,35,35,1,TRUE
204500,1204500,PTB,PTB,camara,6,2021,40,37,0.925,TRUE
204500,1204500,PTB,PTB,camara,7,2019,26,25,0.9615384615384616,TRUE
204500,1204500,PTB,PTB,camara,7,2020,22,22,1,TRUE
204500,1204500,PTB,PTB,camara,7,2021,12,11,0.9166666666666666,TRUE
204500,1204500,PTB,PTB,camara,8,2019,42,41,0.9761904761904762,TRUE
204500,1204500,PTB,PTB,camara,8,2020,13,13,1,TRUE
204500,1204500,PTB,PTB,camara,8,2021,51,48,0.9411764705882353,TRUE
204500,1204500,PTB,PTB,camara,9,2019,28,26,0.9285714285714286,TRUE
204500,1204500,PTB,PTB,camara,9,2020,9,9,NA,TRUE
204500,1204500,PTB,PTB,camara,10,2019,10,10,1,TRUE
204500,1204500,PTB,PTB,camara,11,2019,13,11,0.8461538461538461,TRUE
