id_proposicao_leggo,num_tweets,interactions,created_at,username,interesse,sigla_camara,sigla_senado
8cc3fa39c93a0cdea57009e9e58691ca,1,126,2021-07-07,coroneltadeu,socioambiental,PL 6289/2019,NA
8cc3fa39c93a0cdea57009e9e58691ca,1,4,2021-07-14,camilopsb,socioambiental,PL 6289/2019,NA
8d5bde9685558fe7ae3b9036b693248b,1,3,2020-07-10,arnaldojardim,socioambiental,PL 513/2020,NA
8d5bde9685558fe7ae3b9036b693248b,1,19,2021-01-04,isapennapsol,socioambiental,PL 513/2020,NA
8f77140002b2c752fc00029894085851,1,50,2020-08-07,randolfeap,socioambiental,NA,PL 6230/2019
8f77140002b2c752fc00029894085851,1,212,2020-09-16,randolfeap,socioambiental,NA,PL 6230/2019
8f7e86d3feb94a434b529c72db29d8ea,2,659,2020-05-15,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,15,2020-05-18,camaradeputados,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,30,2020-05-18,carloszarattini,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,0,2020-05-18,depmarcon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,9,2020-05-18,faleiroairton,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,1758,2020-05-18,fiscaldoibama,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,994,2020-05-18,mst_oficial,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,82,2020-05-18,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,17,2020-05-18,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,0,2020-05-18,solidariedadebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,54,2020-05-18,zesilva_,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,281,2020-05-19,alessandromolon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,153,2020-05-19,alinesleutjes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,11,2020-05-19,camilopsb,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,17,2020-05-19,correio,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,10,190,2020-05-19,dep_padrejoao,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,4,85,2020-05-19,depvalmir,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,30,2020-05-19,edmilsonpsol,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,7,77,2020-05-19,faleiroairton,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,4,2646,2020-05-19,fiscaldoibama,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,14,1195,2020-05-19,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,65,2020-05-19,henriquefontana,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,177,2020-05-19,henriquefontana,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,152,2020-05-19,ivanvalente,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,13,456,2020-05-19,jfmargarida,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,95,2020-05-19,marceloramosam,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,4,424,2020-05-19,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,83,2020-05-19,mpf_pgr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,6,1066,2020-05-19,mst_oficial,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,22,485,2020-05-19,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,4,180,2020-05-19,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,6,2020-05-19,odaircunhamg,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,4,50,2020-05-19,partidoverde,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,21,2020-05-19,profisrael,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,31,441,2020-05-19,ptnacamara,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,2,2020-05-19,vicentinhojr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,7,110,2020-05-19,waldenorpereira,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,26,2020-05-20,afonsoflorence,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,9,2020-05-20,agenciapublica,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,62,2020-05-20,correio,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,88,2020-05-20,depvalmir,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,9,2020-05-20,edmilsonpsol,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,5,1466,2020-05-20,fiscaldoibama,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,22,2592,2020-05-20,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,12,2020-05-20,heldersalomao,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,3,2020-05-20,marceloramosam,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,736,2020-05-20,marinasilva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,30,3536,2020-05-20,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,35,2020-05-20,mst_oficial,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,6,96,2020-05-20,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,10,378,2020-05-20,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,12,2020-05-20,pcbpartidao,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,404,2020-05-20,petracostal,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,25,2020-05-20,vanessa_grazz,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,13,2020-05-20,zemariogo,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,3,2020-05-20,zesilva_,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,2,2020-05-21,carloshbfavaro,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,1295,2020-05-21,marinasilva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,261,2020-05-21,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,28,2020-05-21,pauloganime,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,36,2020-05-21,rede_18,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,221,2020-05-22,bob_fernandes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,26,2020-05-22,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,10,2020-05-23,jornalggn,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,548,2020-05-23,kaiquebritor,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,51,2020-05-23,luisnassif,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,1333,2020-05-24,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,149,2020-05-24,patrus_ananias,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,82,2020-05-25,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,283,2020-05-25,guajajarasonia,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,1323,2020-05-25,kaiquebritor,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,11,1747,2020-05-25,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,196,2020-05-25,natalyneri,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,28,2020-05-25,rogeriocorreia_,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,21,2020-05-26,mst_oficial,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,8,2020-05-26,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,23,2020-05-26,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1,2020-05-26,tvcamara,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,76,2020-05-27,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,7,548,2020-06-01,mjmacul_lima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1322,2020-06-02,dimacgarcia,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,9,2020-06-03,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,12,2020-06-05,cut_brasil,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,6,2020-06-05,levantepopular,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,35,2020-06-05,ptnacamara,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,31,2020-06-11,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,92,2020-06-12,alinesleutjes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,134,2020-06-14,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,150,2020-06-30,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,222,2020-07-01,alessandromolon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,216,2020-07-01,marinasilva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,15,2020-07-01,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1,2020-07-09,carloshbfavaro,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,10,2020-07-09,zesilva_,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,7,2020-07-13,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1,2020-07-14,solidariedadebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,61,2020-07-15,mapa_brasil,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,16,2020-07-15,marceloramosam,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,123,2020-07-15,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,9,2020-07-20,redebrasilatual,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,5,2020-07-21,marceloramosam,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,9,2020-07-22,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,7,2020-07-28,marceloramosam,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,4,2020-08-12,zesilva_,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,27,2020-08-25,obsclima,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,119,2020-11-20,secomvc,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,14,2020-11-30,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,11,2020-12-28,marceloramosam,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,48,2021-02-10,taliriapetrone,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,17,2021-04-06,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,11,2021-04-08,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,2,2021-04-09,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,8,2021-04-09,camaradeputados,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,5,2021-04-12,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,0,2021-04-12,solidariedadebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,6,2021-04-13,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,2,2021-04-16,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,16,2021-04-17,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,588,2021-04-28,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,8,2021-05-04,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,8,2021-05-08,evairdemelo,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,5,2021-05-18,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,1339,2021-06-07,alessandromolon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1165,2021-06-07,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,5575,2021-06-07,leandraleal,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,2660,2021-06-07,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,286,2021-06-07,mussumalive,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,433,2021-06-08,alessandromolon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,26,2021-06-08,reginaldolopes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,161,2021-06-08,rubensotoni,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,838,2021-06-08,samiabomfim,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,152,2021-06-09,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,101,2021-06-10,davidmirandario,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,2064,2021-06-10,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,78,2021-06-10,taliriapetrone,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,25,2021-06-15,camilopsb,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,338,2021-06-15,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,14,2021-06-15,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1223,2021-06-17,nilmoretto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,8,2021-06-29,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,42,2021-07-01,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,9,2021-07-06,afonsoflorence,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1797,2021-07-06,alessandromolon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,85,2021-07-06,aureacarolinax,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,677,2021-07-06,bicmuller,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,14,97,2021-07-06,camilopsb,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,43,2021-07-06,cartamaior,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,18,2021-07-06,chico_dangelo,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,309,2021-07-06,davidmirandario,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,54,2021-07-06,dep_padrejoao,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,71,2021-07-06,enioverri,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,7190,2021-07-06,felipeneto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,477,2021-07-06,fernandapsol,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,21,1793,2021-07-06,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,39,2021-07-06,henriquefontana,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,2511,2021-07-06,leandraleal,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,11,4273,2021-07-06,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,995,2021-07-06,nilmoretto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,6,92,2021-07-06,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,39,2021-07-06,revistaforum,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,39,2021-07-06,rodrigoagost,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,4,1308,2021-07-06,taliriapetrone,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,20,2021-07-07,camilopsb,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,643,2021-07-07,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,4,4,2021-07-07,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1277,2021-07-08,alessandromolon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,177,2021-07-08,davidmirandario,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,60,2021-07-08,enioverri,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,65,2021-07-08,faleiroairton,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,238,2021-07-08,guimaraes13pt,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,492,2021-07-08,ivanvalente,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,2774,2021-07-08,joeniawapichana,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1060,2021-07-08,leandraleal,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,63,2021-07-08,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,136,2021-07-08,patrus_ananias,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,89,2021-07-08,reginaldolopes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,212,2021-07-08,rodrigoagost,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,146,2021-07-09,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,167,2021-07-12,aureacarolinax,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,30,2021-07-12,camilopsb,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,5,73,2021-07-13,afonsoflorence,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,3657,2021-07-13,alessandromolon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,166,2021-07-13,aureacarolinax,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,10,2021-07-13,boscosaraiva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,66,2021-07-13,camaradeputados,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,7,69,2021-07-13,camilopsb,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,42,2021-07-13,cartamaior,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,85,2021-07-13,chico_psol,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,22,2021-07-13,daniel_pcdob,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,611,2021-07-13,davidmirandario,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,8,2021-07-13,depmarcon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,5,22,2021-07-13,deppauloguedes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,5,2021-07-13,depvalmir,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,0,2021-07-13,dep_zecarlospt,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,4,116,2021-07-13,enioverri,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1155,2021-07-13,erikakokay,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,34,2021-07-13,faleiroairton,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,6,1154,2021-07-13,fernandapsol,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,26,3932,2021-07-13,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,8,647,2021-07-13,guimaraes13pt,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,205,2021-07-13,heldersalomao,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,5,217,2021-07-13,henriquefontana,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,2224,2021-07-13,ivanvalente,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1069,2021-07-13,jandira_feghali,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,3451,2021-07-13,joeniawapichana,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,130,2021-07-13,kaiquebritor,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,3496,2021-07-13,leandraleal,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,92,2021-07-13,marciatiburi,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,18,6997,2021-07-13,marinasilva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,11,6199,2021-07-13,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,15,249,2021-07-13,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,84,2021-07-13,orlandosilva,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,445,2021-07-13,padilhando,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,83,2021-07-13,profisrael,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,1067,2021-07-13,psol50,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,43,2021-07-13,reginaldolopes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,410,2021-07-13,rfalcao13,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,36,2021-07-13,rodrigoagost,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,168,2021-07-13,rubensotoni,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1284,2021-07-13,tabataamaralsp,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,5,2079,2021-07-13,taliriapetrone,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,218,2021-07-13,uczai,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,54,2021-07-14,agenciapublica,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1381,2021-07-14,alessandromolon,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,63,2021-07-14,alice_portugal,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,4902,2021-07-14,andretrig,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,262,2021-07-14,aureacarolinax,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,10,117,2021-07-14,camilopsb,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,46,2021-07-14,cartamaior,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,102,2021-07-14,chico_psol,socioambiental,PL 2633/2020,NA
