id_leggo,interesse,periodo,temperatura_recente
7574be74295b2cf0df4b9d09b97d0420,socioambiental,2021-05-10,0
7574be74295b2cf0df4b9d09b97d0420,socioambiental,2021-05-03,0
7574be74295b2cf0df4b9d09b97d0420,socioambiental,2021-04-26,0
7574be74295b2cf0df4b9d09b97d0420,socioambiental,2021-04-19,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-07-12,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-07-05,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-06-28,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-06-21,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-06-14,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-06-07,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-05-31,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-05-24,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-05-17,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-05-10,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-05-03,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-04-26,0
1b1745b599e12ebe09056017ba1e0ffc,socioambiental,2021-04-19,0
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-07-12,0.63
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-07-05,0.84
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-06-28,1.13
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-06-21,1.5
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-06-14,2
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-06-07,0
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-05-31,0
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-05-24,0
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-05-17,0
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-05-10,0
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-05-03,0
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-04-26,0
0da5442954fdb33db5d136c638ce08ad,socioambiental,2021-04-19,0
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-07-12,0.04
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-07-05,0.06
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-06-28,0.08
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-06-21,0.1
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-06-14,0.13
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-06-07,0.18
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-05-31,0.24
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-05-24,0.32
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-05-17,0.42
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-05-10,0.56
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-05-03,0.75
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-04-26,1
ad6ca875fac3d12b5a3396d46045bdb8,socioambiental,2021-04-19,1.34
efa9cb313239b9742b6e551557537e90,socioambiental,2021-07-12,0.04
efa9cb313239b9742b6e551557537e90,socioambiental,2021-07-05,0.05
efa9cb313239b9742b6e551557537e90,socioambiental,2021-06-28,0.07
efa9cb313239b9742b6e551557537e90,socioambiental,2021-06-21,0.09
efa9cb313239b9742b6e551557537e90,socioambiental,2021-06-14,0.13
efa9cb313239b9742b6e551557537e90,socioambiental,2021-06-07,0.17
efa9cb313239b9742b6e551557537e90,socioambiental,2021-05-31,0.22
efa9cb313239b9742b6e551557537e90,socioambiental,2021-05-24,0.3
efa9cb313239b9742b6e551557537e90,socioambiental,2021-05-17,0.4
efa9cb313239b9742b6e551557537e90,socioambiental,2021-05-10,0.53
efa9cb313239b9742b6e551557537e90,socioambiental,2021-05-03,0.71
efa9cb313239b9742b6e551557537e90,socioambiental,2021-04-26,0.95
efa9cb313239b9742b6e551557537e90,socioambiental,2021-04-19,1.26
24405767db3342d52d98fe327b82000d,socioambiental,2021-07-12,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-07-05,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-06-28,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-06-21,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-06-14,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-06-07,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-05-31,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-05-24,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-05-17,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-05-10,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-05-03,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-04-26,0
24405767db3342d52d98fe327b82000d,socioambiental,2021-04-19,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-07-12,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-07-05,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-06-28,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-06-21,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-06-14,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-06-07,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-05-31,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-05-24,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-05-17,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-05-10,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-05-03,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-04-26,0
c1de4f03c51f91aeb9b8d2edc6f7de10,socioambiental,2021-04-19,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-07-12,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-07-05,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-06-28,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-06-21,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-06-14,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-06-07,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-05-31,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-05-24,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-05-17,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-05-10,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-05-03,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-04-26,0
f783d89f18f4ed1f0be4a25c1e3294b7,socioambiental,2021-04-19,0
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-07-12,1.14
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-07-05,1.52
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-06-28,2.03
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-06-21,2.71
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-06-14,3.61
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-06-07,4.82
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-05-31,3.43
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-05-24,3.14
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-05-17,0
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-05-10,0
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-05-03,0
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-04-26,0
78e334886ead9d8b5f22837d9c1faa19,socioambiental,2021-04-19,0
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-07-12,0.15
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-07-05,0.2
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-06-28,0.27
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-06-21,0.36
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-06-14,0.48
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-06-07,0.64
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-05-31,0.85
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-05-24,1.13
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-05-17,1.51
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-05-10,2.01
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-05-03,2.68
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-04-26,0
9c282715b6f138d58f347711e878d4d5,socioambiental,2021-04-19,0
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-07-12,0.1
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-07-05,0.14
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-06-28,0.19
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-06-21,0.25
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-06-14,0.33
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-06-07,0.44
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-05-31,0.59
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-05-24,0.78
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-05-17,1.04
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-05-10,1.39
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-05-03,1.86
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-04-26,1.14
993ef0e756b19e1a5f2364c9703b5a9f,socioambiental,2021-04-19,0.19
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-07-12,0.08
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-07-05,0.11
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-06-28,0.15
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-06-21,0.2
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-06-14,0.26
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-06-07,0.35
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-05-31,0.47
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-05-24,0.63
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-05-17,0.83
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-05-10,1.11
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-05-03,0.15
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-04-26,0.2
99c00942c44387bc143eee10b956ed1c,socioambiental,2021-04-19,0.26
445d739064721895aab8cbcb10b9a601,socioambiental,2021-07-12,0.13
445d739064721895aab8cbcb10b9a601,socioambiental,2021-07-05,0.17
445d739064721895aab8cbcb10b9a601,socioambiental,2021-06-28,0.23
445d739064721895aab8cbcb10b9a601,socioambiental,2021-06-21,0.3
445d739064721895aab8cbcb10b9a601,socioambiental,2021-06-14,0.4
445d739064721895aab8cbcb10b9a601,socioambiental,2021-06-07,0.53
445d739064721895aab8cbcb10b9a601,socioambiental,2021-05-31,0.71
445d739064721895aab8cbcb10b9a601,socioambiental,2021-05-24,0.95
445d739064721895aab8cbcb10b9a601,socioambiental,2021-05-17,1.27
445d739064721895aab8cbcb10b9a601,socioambiental,2021-05-10,1.69
445d739064721895aab8cbcb10b9a601,socioambiental,2021-05-03,2.25
445d739064721895aab8cbcb10b9a601,socioambiental,2021-04-26,3
445d739064721895aab8cbcb10b9a601,socioambiental,2021-04-19,4
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-07-12,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-07-05,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-06-28,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-06-21,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-06-14,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-06-07,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-05-31,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-05-24,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-05-17,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-05-10,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-05-03,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-04-26,0
234f33c2f5d2cd76d8dec24b3572a36d,socioambiental,2021-04-19,0
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-07-12,0.07
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-07-05,0.09
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-06-28,0.12
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-06-21,0.16
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-06-14,0.21
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-06-07,0.28
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-05-31,0.37
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-05-24,0.49
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-05-17,0.65
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-05-10,0.87
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-05-03,1.16
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-04-26,1.55
6047874aa6eef30bab318d99b7f6e1ca,socioambiental,2021-04-19,2.07
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-07-12,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-07-05,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-06-28,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-06-21,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-06-14,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-06-07,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-05-31,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-05-24,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-05-17,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-05-10,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-05-03,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-04-26,0
eae067d2aade07c3eea353a034ec096c,socioambiental,2021-04-19,0
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-07-12,0.41
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-07-05,0.54
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-06-28,0.72
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-06-21,0.96
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-06-14,1.29
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-06-07,1.71
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-05-31,2.29
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-05-24,3.05
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-05-17,2.4
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-05-10,3.2
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-05-03,2.93
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-04-26,0
a488bb224e4c979a79ce4c92025cb7e2,socioambiental,2021-04-19,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-07-12,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-07-05,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-06-28,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-06-21,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-06-14,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-06-07,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-05-31,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-05-24,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-05-17,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-05-10,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-05-03,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-04-26,0
edc39113335be8db9cde28f3d7e3e8ab,socioambiental,2021-04-19,0
a4113f593e90440334273c4c7f072a04,socioambiental,2021-07-12,0.03
a4113f593e90440334273c4c7f072a04,socioambiental,2021-07-05,0.05
a4113f593e90440334273c4c7f072a04,socioambiental,2021-06-28,0.06
a4113f593e90440334273c4c7f072a04,socioambiental,2021-06-21,0.08
a4113f593e90440334273c4c7f072a04,socioambiental,2021-06-14,0.11
a4113f593e90440334273c4c7f072a04,socioambiental,2021-06-07,0.15
a4113f593e90440334273c4c7f072a04,socioambiental,2021-05-31,0.19
a4113f593e90440334273c4c7f072a04,socioambiental,2021-05-24,0.26
a4113f593e90440334273c4c7f072a04,socioambiental,2021-05-17,0.34
a4113f593e90440334273c4c7f072a04,socioambiental,2021-05-10,0.46
a4113f593e90440334273c4c7f072a04,socioambiental,2021-05-03,0.61
a4113f593e90440334273c4c7f072a04,socioambiental,2021-04-26,0.82
a4113f593e90440334273c4c7f072a04,socioambiental,2021-04-19,1.09
3e9779056b9e669871a10146810e0c72,socioambiental,2021-07-12,0.87
3e9779056b9e669871a10146810e0c72,socioambiental,2021-07-05,1.16
3e9779056b9e669871a10146810e0c72,socioambiental,2021-06-28,1.55
3e9779056b9e669871a10146810e0c72,socioambiental,2021-06-21,2.07
3e9779056b9e669871a10146810e0c72,socioambiental,2021-06-14,2.76
3e9779056b9e669871a10146810e0c72,socioambiental,2021-06-07,3.68
3e9779056b9e669871a10146810e0c72,socioambiental,2021-05-31,0.09
3e9779056b9e669871a10146810e0c72,socioambiental,2021-05-24,0.13
3e9779056b9e669871a10146810e0c72,socioambiental,2021-05-17,0.17
3e9779056b9e669871a10146810e0c72,socioambiental,2021-05-10,0.22
3e9779056b9e669871a10146810e0c72,socioambiental,2021-05-03,0.3
3e9779056b9e669871a10146810e0c72,socioambiental,2021-04-26,0.4
3e9779056b9e669871a10146810e0c72,socioambiental,2021-04-19,0.53
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-07-12,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-07-05,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-06-28,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-06-21,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-06-14,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-06-07,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-05-31,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-05-24,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-05-17,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-05-10,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-05-03,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-04-26,0
9c581eea6c5862113234baa0372bc44c,socioambiental,2021-04-19,0
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-07-12,0
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-07-05,0
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-06-28,0
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-06-21,0
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-06-14,0
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-06-07,0
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-05-31,0
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-05-24,0.01
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-05-17,0.01
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-05-10,0.01
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-05-03,0.01
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-04-26,0.02
c2d698f0927a15c09fee4eb0717b3c9e,socioambiental,2021-04-19,0.03
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-07-12,5.07
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-07-05,6.77
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-06-28,5.12
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-06-21,6.82
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-06-14,5.52
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-06-07,6.03
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-05-31,1.37
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-05-24,1.83
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-05-17,2.44
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-05-10,0.25
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-05-03,0.33
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-04-26,0.44
a8171713efe896f451c6f2c8729d2683,socioambiental,2021-04-19,0.59
8296333f793608853d955e4fa1cd0524,socioambiental,2021-07-12,0
8296333f793608853d955e4fa1cd0524,socioambiental,2021-07-05,0
8296333f793608853d955e4fa1cd0524,socioambiental,2021-06-28,0
8296333f793608853d955e4fa1cd0524,socioambiental,2021-06-21,0
8296333f793608853d955e4fa1cd0524,socioambiental,2021-06-14,0
8296333f793608853d955e4fa1cd0524,socioambiental,2021-06-07,0.01
8296333f793608853d955e4fa1cd0524,socioambiental,2021-05-31,0.01
8296333f793608853d955e4fa1cd0524,socioambiental,2021-05-24,0.01
8296333f793608853d955e4fa1cd0524,socioambiental,2021-05-17,0.01
8296333f793608853d955e4fa1cd0524,socioambiental,2021-05-10,0.02
8296333f793608853d955e4fa1cd0524,socioambiental,2021-05-03,0.03
8296333f793608853d955e4fa1cd0524,socioambiental,2021-04-26,0.03
8296333f793608853d955e4fa1cd0524,socioambiental,2021-04-19,0.04
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-07-12,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-07-05,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-06-28,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-06-21,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-06-14,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-06-07,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-05-31,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-05-24,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-05-17,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-05-10,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-05-03,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-04-26,0
25aeedc1de860b9780d09883f7526c0e,socioambiental,2021-04-19,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-07-12,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-07-05,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-06-28,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-06-21,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-06-14,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-06-07,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-05-31,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-05-24,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-05-17,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-05-10,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-05-03,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-04-26,0
5c610a6965db08a8fc04c88f1675f379,socioambiental,2021-04-19,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-07-12,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-07-05,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-06-28,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-06-21,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-06-14,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-06-07,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-05-31,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-05-24,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-05-17,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-05-10,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-05-03,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-04-26,0
49d30048c7c075702a2cc6b83025223b,socioambiental,2021-04-19,0
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-07-12,0.02
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-07-05,0.03
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-06-28,0.04
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-06-21,0.05
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-06-14,0.06
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-06-07,0.08
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-05-31,0.11
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-05-24,0.15
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-05-17,0.2
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-05-10,0.27
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-05-03,0.36
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-04-26,0.48
e539ae1fee6f3a0b2b27988aef14aa7a,socioambiental,2021-04-19,0.64
5468c821a1e3b3d93f48543242248475,socioambiental,2021-07-12,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-07-05,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-06-28,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-06-21,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-06-14,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-06-07,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-05-31,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-05-24,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-05-17,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-05-10,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-05-03,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-04-26,0
5468c821a1e3b3d93f48543242248475,socioambiental,2021-04-19,0
987a861480018de8ea019124ca4cf7d1,socioambiental,2021-07-12,8.13
987a861480018de8ea019124ca4cf7d1,socioambiental,2021-07-05,10.85
987a861480018de8ea019124ca4cf7d1,socioambiental,2021-06-28,13.13
987a861480018de8ea019124ca4cf7d1,socioambiental,2021-06-21,17.5
987a861480018de8ea019124ca4cf7d1,socioambiental,2021-06-14,18.01
